city_id,meeting_id,person_id,split,stratum,n_utts,minutes
athens,feb16_2026,cmklbyr6t004dyeakmtepi1rk,train,train,132,6.048
athens,feb16_2026,cmklbyrf5004pyeakdio8h5x2,train,train,6,0.214
athens,feb16_2026,cmklbyrkf004xyeakre9dwcsh,train,train,3,0.146
athens,feb16_2026,cmklbyrlt004zyeak52ewdcke,train,train,16,0.555
athens,feb16_2026,cmklbyrn80051yeakwqsomnhy,train,train,24,0.754
athens,feb16_2026,cmklbyrok0053yeakahyp4c8f,train,train,50,1.968
athens,feb16_2_2026,,train,train,244,9.927
athens,feb16_2_2026,cmklbyq20002pyeakk57sagrp,val,unseen_speaker,142,5.702
athens,feb16_2_2026,cmklbyq3e002ryeakjkuwg5z5,train,train,5,0.175
athens,feb16_2_2026,cmklbyq8n002zyeakofity5j9,train,train,36,1.252
athens,feb16_2_2026,cmklbyqf90039yeakecnv5j6p,train,train,46,1.9
athens,feb16_2_2026,cmklbyqgm003byeakirdkft84,train,train,51,1.708
athens,feb16_2_2026,cmklbyqj8003fyeakhwbz9d9g,train,train,26,1.262
athens,feb16_2_2026,cmklbyqkl003hyeakykgcbbwk,train,train,19,0.761
athens,feb18_2026,,train,train,190,7.805
athens,feb18_2026,cm0tqiw5h08n94o475nyjotgc,train,train,7,0.379
athens,feb18_2026,cm0v08f000005zw35n0fxm4cr,train,train,456,20.721
athens,feb18_2026,cmklbypnb0023yeakjy2sogen,train,train,134,7.528
athens,feb18_2026,cmklbypq10027yeak5mepk6xw,train,train,2,0.09
athens,feb18_2026,cmklbyprf0029yeakv4uhsa92,train,train,7,0.254
athens,feb18_2026,cmklbypsq002byeakldlzwkz1,train,train,26,0.969
athens,feb18_2026,cmklbypy0002jyeaklyv21gqc,train,train,22,0.654
athens,feb18_2026,cmklbypzc002lyeak4esrgs7r,train,train,33,1.294
athens,feb18_2_2026,,train,train,217,8.942
athens,feb18_2_2026,cmklbyohu000fyeakibipe8vj,train,train,569,24.655
athens,feb18_2_2026,cmklbyokn000hyeakqcfv0stl,train,train,15,0.515
athens,feb18_2_2026,cmklbyotz000vyeakjv7o95ql,train,train,8,0.261
athens,feb18_2_2026,cmklbyovb000xyeak7wvz02rk,train,train,40,1.304
athens,feb18_2_2026,cmklbyoxx0011yeakiy4z12a3,train,train,45,1.583
athens,feb18_2_2026,cmklbyoz80013yeak69sm2s9l,train,train,10,0.252
athens,feb18_2_2026,cmnyqy8gq04q5k2l6m4tn2ivw,train,train,76,3.352
athens,feb19_2026,,train,train,146,6.064
athens,feb19_2026,cmklbyrr60057yeakhrzcfqx0,train,train,138,6.104
athens,feb19_2026,cmklbyrv4005dyeakkdmdx669,train,train,1,0.057
athens,feb19_2026,cmklbys0o005lyeakkmmu1iz0,train,train,2,0.05
athens,feb19_2026,cmklbys21005nyeakyjb9hv3p,train,train,29,0.854
athens,feb19_2026,cmklbys7c005vyeaklpwmk423,train,train,28,1.161
athens,feb19_2026,cmklbys8n005xyeakr5fbuynd,train,train,6,0.164
athens,feb19_3_2026,cmklbyqlw003jyeakuzd9u7i9,val,unseen_speaker,181,7.04
athens,feb19_3_2026,cmklbyqnd003lyeakgha27636,train,train,3,0.119
athens,feb19_3_2026,cmklbyqyg0041yeakgti4phw7,train,train,24,0.959
athens,feb19_3_2026,cmklbyr170045yeakg5s2tck8,train,train,40,1.758
athens,feb19_3_2026,cmklbyr2k0047yeakqo7dmq1e,train,train,14,0.546
athens,feb19_3_2026,cmklbyr400049yeakan7ovc9w,train,train,83,4.283
athens,feb26_2026,,train,train,38,1.738
athens,feb26_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,23,0.95
athens,feb26_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,13,0.609
athens,feb26_2026,cm0tqgvfl08mv4o47pe2f8n7p,train,train,11,0.434
athens,feb26_2026,cm0tqhs7z08n14o475742clzo,train,train,7,0.199
athens,feb26_2026,cm0tqi7q208n34o4795xdfpej,train,train,1,0.046
athens,feb26_2026,cm0tqituw08n74o472kfbmixs,train,train,32,1.247
athens,feb26_2026,cm0tqizvl08nb4o4798mgobwk,train,train,47,2.244
athens,feb26_2026,cm0tqj3pv08nd4o47eemt0y9h,train,train,10,0.54
athens,feb26_2026,cm0tqjbiy08nh4o470muigs0o,train,train,39,1.927
athens,feb26_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,31,1.165
athens,feb26_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,68,2.935
athens,feb26_2026,cm0tqk5bi08nr4o472a9wuvad,train,train,19,0.978
athens,feb26_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,143,5.622
athens,feb26_2026,cm0tqknpt08nx4o47e1vm5cs7,train,train,5,0.223
athens,feb26_2026,cm0tqkr1a08nz4o471d3mqttl,val,unseen_speaker,58,2.211
athens,feb26_2026,cm0tqm29608ob4o47hkodf6wj,train,train,6,0.221
athens,feb26_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,20,1.509
athens,feb26_2026,cm0tqmhxz08of4o47kfwt2axz,train,train,81,3.702
athens,feb26_2026,cm0tqmrqn08oh4o47b6cu0ejp,train,train,6,0.187
athens,feb26_2026,cm0tqmvz608oj4o4771m4ck29,train,train,40,1.729
athens,feb26_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,17,0.66
athens,feb26_2026,cm0tqpw5h08on4o479xh4im02,val,unseen_speaker,33,1.351
athens,feb26_2026,cm0tqqnxm08ot4o471iviy187,train,train,192,6.873
athens,feb26_2026,cm0uwslxj0001zw35a1tj3n6e,train,train,26,1.292
athens,feb26_2026,cm0v08f000005zw35n0fxm4cr,train,train,28,1.132
athens,feb26_2026,cm5y23vkw0001ezw0ed99s287,train,train,63,3.45
athens,feb26_2026,cmklbypnb0023yeakjy2sogen,train,train,17,0.823
athens,feb26_2_2026,,train,train,16,1.053
athens,feb26_2_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,36,1.838
athens,feb26_2_2026,cm0tqgczz08mp4o47ayp0q3ls,train,train,58,3.131
athens,feb26_2_2026,cm0tqizvl08nb4o4798mgobwk,train,train,68,3.254
athens,feb26_2_2026,cm0tqjbiy08nh4o470muigs0o,train,train,1,0.042
athens,feb26_2_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,100,4.489
athens,feb26_2_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,14,0.735
athens,feb26_2_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,25,1.083
athens,feb26_2_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,38,2.373
athens,feb26_2_2026,cm0tqmhxz08of4o47kfwt2axz,train,train,68,3.274
athens,feb26_2_2026,cm0tqmvz608oj4o4771m4ck29,train,train,49,2.604
athens,feb26_2_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,70,3.09
athens,feb26_2_2026,cm0tqqnxm08ot4o471iviy187,train,train,28,1.095
athens,feb26_2_2026,cm5y23vkw0001ezw0ed99s287,train,train,64,3.546
athens,feb9_2026,,train,train,68,3.063
athens,feb9_2026,cm0tqizvl08nb4o4798mgobwk,train,train,39,1.504
athens,feb9_2026,cmklbyp370019yeakcxzzyiej,train,train,21,0.652
athens,feb9_2026,cmklbypj6001xyeak0xfi1y4c,train,train,35,1.632
athens,feb9_2_2026,,train,train,315,11.461
athens,feb9_2_2026,cmklbyohu000fyeakibipe8vj,train,train,556,22.678
athens,feb9_2_2026,cmklbyokn000hyeakqcfv0stl,train,train,3,0.132
athens,feb9_2_2026,cmklbyolz000jyeakzylevra2,train,train,28,1.037
athens,feb9_2_2026,cmklbyopy000pyeakckgk14pa,train,train,4,0.181
athens,feb9_2_2026,cmklbyown000zyeakzchblykh,train,train,1,0.053
athens,feb9_2_2026,cmklbyoxx0011yeakiy4z12a3,train,train,6,0.13
athens,feb9_2_2026,cmklbyoz80013yeak69sm2s9l,train,train,3,0.086
athens,feb9_2_2026,cmklbyp0k0015yeaka465ta5t,train,train,1,0.024
athens,feb9_2_2026,cmnyqy8gq04q5k2l6m4tn2ivw,train,train,76,2.81
athens,feb9_2_2026,cmojxbx0l0c9onkwn38fa9epy,train,train,3,0.074
athens,jan14_2026,,train,train,16,1.269
athens,jan14_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,81,3.955
athens,jan14_2026,cm0tqfo5n08ml4o476l4vye0o,train,train,39,2.019
athens,jan14_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,30,1.729
athens,jan14_2026,cm0tqi7q208n34o4795xdfpej,train,train,20,0.66
athens,jan14_2026,cm0tqituw08n74o472kfbmixs,train,train,64,2.74
athens,jan14_2026,cm0tqizvl08nb4o4798mgobwk,train,train,26,1.419
athens,jan14_2026,cm0tqj3pv08nd4o47eemt0y9h,train,train,35,1.558
athens,jan14_2026,cm0tqjbiy08nh4o470muigs0o,train,train,15,0.788
athens,jan14_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,10,0.486
athens,jan14_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,19,0.948
athens,jan14_2026,cm0tqkbhx08nt4o478cb1j584,train,train,22,1.049
athens,jan14_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,168,6.53
athens,jan14_2026,cm0tqknpt08nx4o47e1vm5cs7,train,train,72,3.203
athens,jan14_2026,cm0tqkr1a08nz4o471d3mqttl,val,unseen_speaker,24,0.879
athens,jan14_2026,cm0tqljpv08o74o47i2x8qps6,train,train,12,0.465
athens,jan14_2026,cm0tqlxbz08o94o47c9j735xa,train,train,8,0.313
athens,jan14_2026,cm0tqm29608ob4o47hkodf6wj,train,train,5,0.287
athens,jan14_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,70,4.018
athens,jan14_2026,cm0tqmhxz08of4o47kfwt2axz,train,train,46,2.408
athens,jan14_2026,cm0tqmrqn08oh4o47b6cu0ejp,train,train,14,0.523
athens,jan14_2026,cm0tqmvz608oj4o4771m4ck29,train,train,46,2.534
athens,jan14_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,1,0.018
athens,jan14_2026,cm0tqpw5h08on4o479xh4im02,val,unseen_speaker,30,1.149
athens,jan14_2026,cm0tqqnxm08ot4o471iviy187,train,train,202,8.741
athens,jan14_2026,cm0uwslxj0001zw35a1tj3n6e,train,train,32,1.592
athens,jan14_2026,cm0v08f000005zw35n0fxm4cr,train,train,17,1.068
athens,jan14_2026,cm5y23vkw0001ezw0ed99s287,train,train,157,8.056
athens,jan19_2026,,train,train,282,10.31
athens,jan19_2026,cmklbyohu000fyeakibipe8vj,train,train,805,31.75
athens,jan19_2026,cmklbyolz000jyeakzylevra2,train,train,17,0.614
athens,jan19_2026,cmklbyoz80013yeak69sm2s9l,train,train,24,0.976
athens,jan19_2026,cmnyqy8gq04q5k2l6m4tn2ivw,train,train,60,2.335
athens,jan19_2026,cmojxbx0l0c9onkwn38fa9epy,train,train,3,0.126
athens,jan19_2_2026,,train,train,60,1.934
athens,jan19_2_2026,cmklbyp370019yeakcxzzyiej,train,train,34,1.304
athens,jan19_2_2026,cmklbypb7001lyeaks188fbhi,train,train,1,0.103
athens,jan19_2_2026,cmklbypj6001xyeak0xfi1y4c,train,train,14,0.511
athens,jan19_3_2026,,train,train,84,3.183
athens,jan19_3_2026,cmklbyq20002pyeakk57sagrp,val,unseen_speaker,82,3.154
athens,jan19_3_2026,cmklbyq4q002tyeak37pvu3lt,train,train,1,0.031
athens,jan19_3_2026,cmklbyqj8003fyeakhwbz9d9g,train,train,57,2.389
athens,jan19_4_2026,,train,train,5,0.18
athens,jan19_4_2026,cmklbyr6t004dyeakmtepi1rk,train,train,75,3.315
athens,jan19_4_2026,cmklbyrok0053yeakahyp4c8f,train,train,8,0.461
athens,jan21_2026,,train,train,194,8.407
athens,jan21_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,65,2.419
athens,jan21_2026,cmklbypnb0023yeakjy2sogen,train,train,354,19.603
athens,jan21_2026,cmklbyprf0029yeakv4uhsa92,train,train,2,0.076
athens,jan21_2026,cmklbypsq002byeakldlzwkz1,train,train,50,2.045
athens,jan21_2026,cmklbypwp002hyeak2uqu4gbd,train,train,25,0.83
athens,jan21_2026,cmklbypy0002jyeaklyv21gqc,train,train,30,0.933
athens,jan21_2026,cmklbypzc002lyeak4esrgs7r,train,train,61,2.744
athens,jan21_2026,cmklbyq0n002nyeakqgg1d7se,train,train,49,2.326
athens,jan21_2026,cmklbyrf5004pyeakdio8h5x2,train,train,3,0.101
athens,jan22_2026,,train,train,84,3.536
athens,jan22_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,29,1.322
athens,jan22_2026,cmklbyrr60057yeakhrzcfqx0,train,train,64,3.087
athens,jan22_2026,cmklbyrsi0059yeakzvry9078,train,train,2,0.058
athens,jan22_2026,cmklbyrza005jyeak55046bnx,train,train,8,0.268
athens,jan22_2026,cmklbys21005nyeakyjb9hv3p,train,train,6,0.195
athens,jan22_2026,cmklbys3c005pyeakw4mcam9w,train,train,71,2.735
athens,jan22_2026,cmklbys4n005ryeak7n09d3sh,train,train,1,0.069
athens,jan22_2026,cmklbys7c005vyeaklpwmk423,train,train,25,1.205
athens,jan22_3_2026,,train,train,19,0.723
athens,jan22_3_2026,cmklbyqlw003jyeakuzd9u7i9,val,unseen_speaker,183,6.712
athens,jan22_3_2026,cmklbyqnd003lyeakgha27636,train,train,1,0.029
athens,jan22_3_2026,cmklbyqu8003vyeakb0o94wmq,train,train,4,0.119
athens,jan22_3_2026,cmklbyqvo003xyeakjwa7nfbe,train,train,20,0.833
athens,jan22_3_2026,cmklbyr170045yeakg5s2tck8,train,train,1,0.032
athens,jan22_3_2026,cmklbyr2k0047yeakqo7dmq1e,train,train,5,0.113
athens,jan22_3_2026,cmklbyr400049yeakan7ovc9w,train,train,129,5.615
athens,jan26_2026,cm0tqizvl08nb4o4798mgobwk,train,train,9,0.691
athens,jan26_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,30,0.926
athens,jan26_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,4,0.268
athens,jan26_2026,cm0tqmvz608oj4o4771m4ck29,train,train,8,0.474
athens,jan26_2026,cm0tqqnxm08ot4o471iviy187,train,train,27,1.017
athens,jan26_2026,cm5y23vkw0001ezw0ed99s287,train,train,16,0.807
athens,jan26_2_2026,,train,train,51,2.807
athens,jan26_2_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,125,5.442
athens,jan26_2_2026,cm0tqfo5n08ml4o476l4vye0o,train,train,17,0.937
athens,jan26_2_2026,cm0tqgczz08mp4o47ayp0q3ls,train,train,18,1.248
athens,jan26_2_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,34,1.863
athens,jan26_2_2026,cm0tqi7q208n34o4795xdfpej,train,train,5,0.217
athens,jan26_2_2026,cm0tqituw08n74o472kfbmixs,train,train,20,0.895
athens,jan26_2_2026,cm0tqizvl08nb4o4798mgobwk,train,train,38,1.924
athens,jan26_2_2026,cm0tqj3pv08nd4o47eemt0y9h,train,train,39,1.57
athens,jan26_2_2026,cm0tqjbiy08nh4o470muigs0o,train,train,31,1.333
athens,jan26_2_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,18,0.87
athens,jan26_2_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,17,0.612
athens,jan26_2_2026,cm0tqkbhx08nt4o478cb1j584,train,train,22,1.011
athens,jan26_2_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,177,5.745
athens,jan26_2_2026,cm0tqknpt08nx4o47e1vm5cs7,train,train,71,3.177
athens,jan26_2_2026,cm0tqkr1a08nz4o471d3mqttl,val,unseen_speaker,104,4.146
athens,jan26_2_2026,cm0tqm29608ob4o47hkodf6wj,train,train,13,0.317
athens,jan26_2_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,16,0.893
athens,jan26_2_2026,cm0tqmvz608oj4o4771m4ck29,train,train,78,3.306
athens,jan26_2_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,38,1.393
athens,jan26_2_2026,cm0tqpw5h08on4o479xh4im02,val,unseen_speaker,10,0.331
athens,jan26_2_2026,cm0tqqnxm08ot4o471iviy187,train,train,67,2.48
athens,jan26_2_2026,cm0uwslxj0001zw35a1tj3n6e,train,train,58,2.702
athens,jan26_2_2026,cm0uy1ep70003zw35tdk1t8oh,train,train,7,0.274
athens,jan26_2_2026,cm0v08f000005zw35n0fxm4cr,train,train,38,1.771
athens,jan26_2_2026,cm5y23vkw0001ezw0ed99s287,train,train,220,11.244
athens,jan5_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,5,0.198
athens,jan5_2026,cm0tqfo5n08ml4o476l4vye0o,train,train,7,0.306
athens,jan5_2026,cm0tqhgl808mx4o47oc21viz9,train,train,1,0.017
athens,jan5_2026,cm0tqkbhx08nt4o478cb1j584,train,train,16,0.414
athens,mar16_2026,,train,train,7,0.274
athens,mar16_2026,cmklbyr6t004dyeakmtepi1rk,train,train,46,1.728
athens,mar16_2026,cmklbyrcd004lyeaktwg3nyic,train,train,4,0.116
athens,mar16_2026,cmklbyrgi004ryeakjfvz1h7g,train,train,5,0.215
athens,mar16_2026,cmklbyrht004tyeakw3ff050a,train,train,3,0.121
athens,mar16_2026,cmklbyrok0053yeakahyp4c8f,train,train,20,0.724
athens,mar16_2_2026,,train,train,237,11.066
athens,mar16_2_2026,cmklbyq20002pyeakk57sagrp,val,unseen_speaker,58,2.23
athens,mar16_2_2026,cmklbyq3e002ryeakjkuwg5z5,train,train,3,0.102
athens,mar16_2_2026,cmklbyq9y0031yeakpl014cgm,train,train,26,0.937
athens,mar16_2_2026,cmklbyqdy0037yeakx0ph0z0k,train,train,70,3.427
athens,mar16_2_2026,cmklbyqgm003byeakirdkft84,train,train,43,1.416
athens,mar16_2_2026,cmklbyqj8003fyeakhwbz9d9g,train,train,20,0.721
athens,mar16_2_2026,cmklbyqkl003hyeakykgcbbwk,train,train,8,0.342
athens,mar18_2026,,train,train,597,24.06
athens,mar18_2026,cm0tqiw5h08n94o475nyjotgc,train,train,19,0.761
athens,mar18_2026,cmklbypnb0023yeakjy2sogen,train,train,339,16.964
athens,mar18_2026,cmklbypq10027yeak5mepk6xw,train,train,15,0.458
athens,mar18_2026,cmklbyprf0029yeakv4uhsa92,train,train,37,1.222
athens,mar18_2026,cmklbypsq002byeakldlzwkz1,train,train,21,0.877
athens,mar18_2026,cmklbypy0002jyeaklyv21gqc,train,train,37,1.002
athens,mar18_2026,cmklbypzc002lyeak4esrgs7r,train,train,41,1.93
athens,mar19_2026,,train,train,468,20.879
athens,mar19_2026,cmklbyrr60057yeakhrzcfqx0,train,train,104,4.482
athens,mar19_2026,cmklbyrsi0059yeakzvry9078,train,train,29,0.959
athens,mar19_2026,cmklbyrwk005fyeak7jewo7k8,train,train,3,0.128
athens,mar19_2026,cmklbyrxw005hyeak4c1ymrct,train,train,7,0.212
athens,mar19_2026,cmklbys0o005lyeakkmmu1iz0,train,train,6,0.163
athens,mar19_2026,cmklbys21005nyeakyjb9hv3p,train,train,45,1.434
athens,mar19_2026,cmklbys3c005pyeakw4mcam9w,train,train,127,5.259
athens,mar19_2026,cmklbys4n005ryeak7n09d3sh,train,train,35,1.281
athens,mar19_2026,cmklbys8n005xyeakr5fbuynd,train,train,11,0.414
athens,mar19_2_2026,,train,train,221,9.214
athens,mar19_2_2026,cmklbyqlw003jyeakuzd9u7i9,val,unseen_speaker,140,5.14
athens,mar19_2_2026,cmklbyqvo003xyeakjwa7nfbe,train,train,7,0.218
athens,mar19_2_2026,cmklbyqyg0041yeakgti4phw7,train,train,7,0.195
athens,mar19_2_2026,cmklbyqzs0043yeakufpi7hg8,train,train,79,2.63
athens,mar19_2_2026,cmklbyr170045yeakg5s2tck8,train,train,27,0.667
athens,mar19_2_2026,cmklbyr2k0047yeakqo7dmq1e,train,train,37,1.266
athens,mar19_2_2026,cmklbyr400049yeakan7ovc9w,train,train,87,3.417
athens,mar23_2026,,train,train,164,8.431
athens,mar23_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,53,2.414
athens,mar23_2026,cm0tqfo5n08ml4o476l4vye0o,train,train,9,0.357
athens,mar23_2026,cm0tqg83108mn4o47hkt4fo7w,train,train,7,0.209
athens,mar23_2026,cm0tqgczz08mp4o47ayp0q3ls,train,train,49,2.513
athens,mar23_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,30,1.318
athens,mar23_2026,cm0tqhs7z08n14o475742clzo,train,train,27,1.128
athens,mar23_2026,cm0tqi7q208n34o4795xdfpej,train,train,3,0.11
athens,mar23_2026,cm0tqih7x08n54o47hzktb8ks,train,train,11,0.8
athens,mar23_2026,cm0tqizvl08nb4o4798mgobwk,train,train,118,5.788
athens,mar23_2026,cm0tqjbiy08nh4o470muigs0o,train,train,51,2.783
athens,mar23_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,48,1.854
athens,mar23_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,7,0.32
athens,mar23_2026,cm0tqkbhx08nt4o478cb1j584,train,train,15,0.879
athens,mar23_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,176,5.74
athens,mar23_2026,cm0tqknpt08nx4o47e1vm5cs7,train,train,102,4.287
athens,mar23_2026,cm0tqkr1a08nz4o471d3mqttl,val,unseen_speaker,91,3.739
athens,mar23_2026,cm0tqku4r08o14o47o2kjl5r7,train,train,15,0.365
athens,mar23_2026,cm0tqlxbz08o94o47c9j735xa,train,train,26,0.994
athens,mar23_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,70,3.92
athens,mar23_2026,cm0tqmhxz08of4o47kfwt2axz,train,train,73,3.556
athens,mar23_2026,cm0tqmvz608oj4o4771m4ck29,train,train,35,2.102
athens,mar23_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,54,2.366
athens,mar23_2026,cm0tqpw5h08on4o479xh4im02,val,unseen_speaker,39,1.603
athens,mar23_2026,cm0tqqnxm08ot4o471iviy187,train,train,230,8.15
athens,mar23_2026,cm0uy1ep70003zw35tdk1t8oh,train,train,3,0.139
athens,mar23_2026,cm0v08f000005zw35n0fxm4cr,train,train,65,2.706
athens,mar23_2026,cm5y23vkw0001ezw0ed99s287,train,train,304,14.964
athens,mar23_2026,cmklbyohu000fyeakibipe8vj,train,train,3,0.087
athens,mar23_2026,cmmkp3llm0aokqvlbur7empyr,train,train,59,2.883
athens,mar30_2026,,train,train,621,26.792
athens,mar30_2026,cm0tqizvl08nb4o4798mgobwk,train,train,128,5.298
athens,mar30_2026,cmklbyohu000fyeakibipe8vj,train,train,235,9.539
athens,mar30_2026,cmklbyokn000hyeakqcfv0stl,train,train,18,0.559
athens,mar30_2026,cmklbyolz000jyeakzylevra2,train,train,22,0.692
athens,mar30_2026,cmklbyoon000nyeakdpnk8ygr,train,train,4,0.136
athens,mar30_2026,cmklbyopy000pyeakckgk14pa,train,train,9,0.479
athens,mar30_2026,cmklbyp0k0015yeaka465ta5t,train,train,51,2.285
athens,mar30_2026,cmnyqy8gq04q5k2l6m4tn2ivw,train,train,51,2.244
athens,mar30_2026,cmojxbx0l0c9onkwn38fa9epy,train,train,2,0.042
athens,mar9_1_2026,,train,train,24,1.201
athens,mar9_1_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,81,3.736
athens,mar9_1_2026,cm0tqfo5n08ml4o476l4vye0o,train,train,24,1.602
athens,mar9_1_2026,cm0tqg83108mn4o47hkt4fo7w,train,train,28,1.398
athens,mar9_1_2026,cm0tqgczz08mp4o47ayp0q3ls,train,train,72,4.098
athens,mar9_1_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,49,1.966
athens,mar9_1_2026,cm0tqgvfl08mv4o47pe2f8n7p,train,train,1,0.02
athens,mar9_1_2026,cm0tqhs7z08n14o475742clzo,train,train,21,0.866
athens,mar9_1_2026,cm0tqih7x08n54o47hzktb8ks,train,train,11,0.592
athens,mar9_1_2026,cm0tqituw08n74o472kfbmixs,train,train,44,2.186
athens,mar9_1_2026,cm0tqiw5h08n94o475nyjotgc,train,train,26,1.418
athens,mar9_1_2026,cm0tqizvl08nb4o4798mgobwk,train,train,135,6.746
athens,mar9_1_2026,cm0tqjbiy08nh4o470muigs0o,train,train,55,2.631
athens,mar9_1_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,26,1.155
athens,mar9_1_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,32,1.544
athens,mar9_1_2026,cm0tqjyhy08np4o4782c41kw3,train,train,57,2.642
athens,mar9_1_2026,cm0tqkbhx08nt4o478cb1j584,train,train,39,2.106
athens,mar9_1_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,275,9.068
athens,mar9_1_2026,cm0tqknpt08nx4o47e1vm5cs7,train,train,227,10.504
athens,mar9_1_2026,cm0tqkr1a08nz4o471d3mqttl,val,unseen_speaker,53,1.955
athens,mar9_1_2026,cm0tqku4r08o14o47o2kjl5r7,train,train,7,0.16
athens,mar9_1_2026,cm0tqm29608ob4o47hkodf6wj,train,train,16,0.58
athens,mar9_1_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,42,2.073
athens,mar9_1_2026,cm0tqmhxz08of4o47kfwt2axz,train,train,111,5.211
athens,mar9_1_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,147,6.474
athens,mar9_1_2026,cm0tqpw5h08on4o479xh4im02,val,unseen_speaker,20,0.845
athens,mar9_1_2026,cm0tqqnxm08ot4o471iviy187,train,train,555,20.162
athens,mar9_1_2026,cm0uwslxj0001zw35a1tj3n6e,train,train,148,5.325
athens,mar9_1_2026,cm0v08f000005zw35n0fxm4cr,train,train,57,2.869
athens,mar9_1_2026,cm5y23vkw0001ezw0ed99s287,train,train,369,18.318
athens,mar9_1_2026,cmklbyohu000fyeakibipe8vj,train,train,3,0.223
athens,mar9_1_2026,cmklbyqlw003jyeakuzd9u7i9,val,unseen_speaker,7,0.287
athens,mar9_2026,,train,train,239,10.121
athens,mar9_2026,cmklbyp370019yeakcxzzyiej,train,train,23,0.737
athens,mar9_2026,cmklbypb7001lyeaks188fbhi,train,train,24,1.15
athens,mar9_2026,cmklbypf6001ryeake1uhdhvt,train,train,34,1.422
athens,mar9_2026,cmklbypj6001xyeak0xfi1y4c,train,train,28,0.881
athens,mar9_2_2026,,train,train,73,2.388
athens,mar9_2_2026,cmklbyohu000fyeakibipe8vj,train,train,424,17.053
athens,mar9_2_2026,cmklbyolz000jyeakzylevra2,train,train,4,0.144
athens,mar9_2_2026,cmklbyopy000pyeakckgk14pa,train,train,1,0.051
athens,mar9_2_2026,cmklbyoxx0011yeakiy4z12a3,train,train,6,0.344
athens,mar9_2_2026,cmklbyoz80013yeak69sm2s9l,train,train,15,0.451
athens,mar9_2_2026,cmnyqy8gq04q5k2l6m4tn2ivw,train,train,106,3.6
athens,mar9_2_2026,cmojxbx0l0c9onkwn38fa9epy,train,train,1,0.017
athens,may18_3_2026,,train,train,243,12.021
athens,may18_3_2026,cm0tqeh9m08mj4o47a2xw2265,val,unseen_speaker,156,7.076
athens,may18_3_2026,cm0tqfo5n08ml4o476l4vye0o,train,train,27,1.143
athens,may18_3_2026,cm0tqg83108mn4o47hkt4fo7w,train,train,11,0.696
athens,may18_3_2026,cm0tqgczz08mp4o47ayp0q3ls,train,train,79,4.945
athens,may18_3_2026,cm0tqggrc08mr4o47yl3q1xzw,train,train,16,0.637
athens,may18_3_2026,cm0tqgvfl08mv4o47pe2f8n7p,train,train,31,1.423
athens,may18_3_2026,cm0tqi7q208n34o4795xdfpej,train,train,3,0.214
